,Image,Latitude,Longitude
47,gps_cams.mp4_frame104.jpg,28.40080661,77.02255331
48,gps_cams.mp4_frame1040.jpg,28.40073607,77.02418259
49,gps_cams.mp4_frame1041.jpg,28.40073607,77.02418259
50,gps_cams.mp4_frame1042.jpg,28.40073607,77.02418259
51,gps_cams.mp4_frame1043.jpg,28.40073607,7702418259.0
52,gps_cams.mp4_frame1044.jpg,28.40073607,7702418259.0
53,gps_cams.mp4_frame1045.jpg,28.40073607,7702418259.0
54,gps_cams.mp4_frame1046.jpg,28.40073607,7702418259.0
55,gps_cams.mp4_frame1047.jpg,28.40073607,7702418259.0
56,gps_cams.mp4_frame1048.jpg,28.40073607,7702418259.0
57,gps_cams.mp4_frame1049.jpg,28.40073607,7702418259.0
58,gps_cams.mp4_frame105.jpg,28.40080661,77.02255331
59,gps_cams.mp4_frame1050.jpg,28.40073607,77.02418259
60,gps_cams.mp4_frame1051.jpg,28.40073607,77.02418259
61,gps_cams.mp4_frame1052.jpg,28.40073607,7702418259.0
62,gps_cams.mp4_frame1053.jpg,28.40073607,7702418259.0
63,gps_cams.mp4_frame1054.jpg,28.40073607,77.02418259
64,gps_cams.mp4_frame1055.jpg,28.40073607,7702418259.0
65,gps_cams.mp4_frame1056.jpg,28.40073607,7702418259.0
66,gps_cams.mp4_frame1057.jpg,28.40073607,77.02418259
67,gps_cams.mp4_frame1058.jpg,28.40073607,7702418259.0
68,gps_cams.mp4_frame1059.jpg,28.40073607,77.02418259
69,gps_cams.mp4_frame106.jpg,28.40080661,77.02255331
70,gps_cams.mp4_frame1060.jpg,28.40073607,7702418259.0
71,gps_cams.mp4_frame1061.jpg,28.40073607,77.02418259
72,gps_cams.mp4_frame1062.jpg,28.40073607,7702418259.0
73,gps_cams.mp4_frame1063.jpg,28.40073607,77.02418259
74,gps_cams.mp4_frame1064.jpg,28.40073607,7702418259.0
75,gps_cams.mp4_frame1065.jpg,28.40073607,77.02418259
76,gps_cams.mp4_frame1066.jpg,28.40073607,7702418259.0
77,gps_cams.mp4_frame1067.jpg,28.40073607,77.02418259
78,gps_cams.mp4_frame1068.jpg,28.40073607,7702418259.0
79,gps_cams.mp4_frame1069.jpg,28.40073607,7702418259.0
80,gps_cams.mp4_frame107.jpg,28.40080661,77.02255331
81,gps_cams.mp4_frame1070.jpg,28.40073607,77.02418259
82,gps_cams.mp4_frame1071.jpg,28.40073607,7702418259.0
83,gps_cams.mp4_frame1072.jpg,28.40073607,7702418259.0
84,gps_cams.mp4_frame1073.jpg,28.40073607,7702418259.0
85,gps_cams.mp4_frame1074.jpg,28.40073607,77.02418259
86,gps_cams.mp4_frame1075.jpg,28.40073607,7702418259.0
87,gps_cams.mp4_frame1076.jpg,28.40073607,77.02418259
88,gps_cams.mp4_frame1077.jpg,28.40073607,7702418259.0
89,gps_cams.mp4_frame1078.jpg,28.40073607,7702418259.0
90,gps_cams.mp4_frame1079.jpg,28.40073607,77.02418259
91,gps_cams.mp4_frame108.jpg,28.40080661,77.02255331
92,gps_cams.mp4_frame1080.jpg,28.40073607,7702418259.0
93,gps_cams.mp4_frame1081.jpg,28.40073607,77.02418259
94,gps_cams.mp4_frame1082.jpg,28.40073607,77.02418259
95,gps_cams.mp4_frame1083.jpg,28.40073607,77.02418259
96,gps_cams.mp4_frame1084.jpg,28.40073607,77.02418259
97,gps_cams.mp4_frame1085.jpg,28.40073607,7702418259.0
98,gps_cams.mp4_frame1086.jpg,28.40073607,7702418259.0
99,gps_cams.mp4_frame1087.jpg,28.40073607,7702418259.0
100,gps_cams.mp4_frame1088.jpg,28.40073607,7702418259.0
101,gps_cams.mp4_frame1089.jpg,28.40073607,7702418259.0
102,gps_cams.mp4_frame109.jpg,28.40080661,77.02255331
103,gps_cams.mp4_frame1090.jpg,28.40073607,7702418259.0
104,gps_cams.mp4_frame1091.jpg,28.40073607,7702418259.0
105,gps_cams.mp4_frame1092.jpg,28.40073607,7702418259.0
106,gps_cams.mp4_frame1093.jpg,28.40073607,7702418259.0
107,gps_cams.mp4_frame1094.jpg,28.40073607,7702418259.0
108,gps_cams.mp4_frame1095.jpg,28.40073607,7702418259.0
109,gps_cams.mp4_frame1096.jpg,28.40073607,7702418259.0
110,gps_cams.mp4_frame1097.jpg,28.40073984,77.02428291
111,gps_cams.mp4_frame1098.jpg,28.40073984,7702428291.0
112,gps_cams.mp4_frame1099.jpg,28.40073984,77.02428291
113,gps_cams.mp4_frame11.jpg,28.40081896,77.02219674
114,gps_cams.mp4_frame110.jpg,28.40080661,77.02255331
115,gps_cams.mp4_frame1100.jpg,28.40073984,7702428291.0
116,gps_cams.mp4_frame1101.jpg,28.40073984,77.02428291
117,gps_cams.mp4_frame1102.jpg,28.40073984,7702428291.0
118,gps_cams.mp4_frame1103.jpg,28.40073984,7702428291.0
119,gps_cams.mp4_frame1104.jpg,28.40073984,7702428291.0
120,gps_cams.mp4_frame1105.jpg,28.40073984,7702428291.0
121,gps_cams.mp4_frame1106.jpg,28.40073984,7702428291.0
122,gps_cams.mp4_frame1107.jpg,28.40073984,7702428291.0
123,gps_cams.mp4_frame1108.jpg,28.40073984,7702428291.0
124,gps_cams.mp4_frame1109.jpg,28.40073984,7702428291.0
125,gps_cams.mp4_frame111.jpg,28.40080661,77.02255331
126,gps_cams.mp4_frame1110.jpg,28.40073984,7702428291.0
127,gps_cams.mp4_frame1111.jpg,28.40073984,7702428291.0
128,gps_cams.mp4_frame1112.jpg,28.40073984,7702428291.0
129,gps_cams.mp4_frame1113.jpg,28.40073984,7702428291.0
130,gps_cams.mp4_frame1114.jpg,28.40073984,7702428291.0
131,gps_cams.mp4_frame1115.jpg,28.40073984,7702428291.0
132,gps_cams.mp4_frame1116.jpg,28.40073984,7702428291.0
133,gps_cams.mp4_frame1117.jpg,28.40073984,77.02428291
134,gps_cams.mp4_frame1118.jpg,28.40073984,77.02428291
135,gps_cams.mp4_frame1119.jpg,28.40073984,7702428291.0
136,gps_cams.mp4_frame112.jpg,28.40080661,77.02255331
137,gps_cams.mp4_frame1120.jpg,28.40073984,77.02428291
138,gps_cams.mp4_frame1121.jpg,28.40073984,7702428291.0
139,gps_cams.mp4_frame1122.jpg,28.40073984,77.02428291
140,gps_cams.mp4_frame1123.jpg,28.40073984,77.02428291
141,gps_cams.mp4_frame1124.jpg,28.40073984,7702428291.0
142,gps_cams.mp4_frame1125.jpg,28.40073984,7702428291.0
143,gps_cams.mp4_frame1126.jpg,28.40073984,77.02428291
144,gps_cams.mp4_frame1127.jpg,28.40073984,7702428291.0
145,gps_cams.mp4_frame1128.jpg,28.40073984,77.02428291
146,gps_cams.mp4_frame1129.jpg,28.40073984,7702428291.0
147,gps_cams.mp4_frame113.jpg,28.40080661,77.02255331
148,gps_cams.mp4_frame1130.jpg,28.40073984,7702428291.0
149,gps_cams.mp4_frame1131.jpg,28.40073984,7702428291.0
150,gps_cams.mp4_frame1132.jpg,28.40073984,7702428291.0
151,gps_cams.mp4_frame1133.jpg,28.40073984,7702428291.0
152,gps_cams.mp4_frame1134.jpg,28.40073984,7702428291.0
153,gps_cams.mp4_frame1135.jpg,28.40073984,7702428291.0
154,gps_cams.mp4_frame1136.jpg,28.40073984,7702428291.0
155,gps_cams.mp4_frame1137.jpg,28.40073984,7702428291.0
156,gps_cams.mp4_frame1138.jpg,28.40073984,7702428291.0
157,gps_cams.mp4_frame1139.jpg,28.40073984,7702428291.0
158,gps_cams.mp4_frame114.jpg,28.40080661,77.02255331
159,gps_cams.mp4_frame1140.jpg,28.40073984,77.02428291
160,gps_cams.mp4_frame1141.jpg,28.40073984,77.02428291
161,gps_cams.mp4_frame1142.jpg,28.40073984,77.02428291
162,gps_cams.mp4_frame1143.jpg,28.40073984,7702428291.0
163,gps_cams.mp4_frame1144.jpg,28.40073984,7702428291.0
164,gps_cams.mp4_frame1145.jpg,28.40073984,77.02428291
165,gps_cams.mp4_frame1146.jpg,28.40073984,77.02428291
166,gps_cams.mp4_frame1147.jpg,28.40073984,77.02428291
167,gps_cams.mp4_frame1148.jpg,28.40073984,77.02428291
168,gps_cams.mp4_frame1149.jpg,28.40073984,77.02428291
169,gps_cams.mp4_frame115.jpg,28.40080661,77.02255331
170,gps_cams.mp4_frame1150.jpg,28.40073984,77.02428291
171,gps_cams.mp4_frame1151.jpg,28.40073984,77.02428291
172,gps_cams.mp4_frame1152.jpg,28.40073984,77.02428291
173,gps_cams.mp4_frame1153.jpg,28.40073984,7702428291.0
174,gps_cams.mp4_frame1154.jpg,28.40073984,77.02428291
175,gps_cams.mp4_frame1155.jpg,28.40073236,7702437415.0
176,gps_cams.mp4_frame1156.jpg,28.40073236,7702437415.0
177,gps_cams.mp4_frame1157.jpg,28.40073236,7702437415.0
178,gps_cams.mp4_frame1158.jpg,28.40073236,7702437415.0
179,gps_cams.mp4_frame1159.jpg,28.40073236,7702437415.0
180,gps_cams.mp4_frame116.jpg,28.40080661,7702255331.0
181,gps_cams.mp4_frame1160.jpg,28.40073236,7702437415.0
182,gps_cams.mp4_frame1161.jpg,28.40073236,7702437415.0
183,gps_cams.mp4_frame1162.jpg,28.40073236,7702437415.0
184,gps_cams.mp4_frame1163.jpg,28.40073236,7702437415.0
185,gps_cams.mp4_frame1164.jpg,28.40073236,7702437415.0
186,gps_cams.mp4_frame1165.jpg,28.40073236,7702437415.0
187,gps_cams.mp4_frame1166.jpg,28.40073236,7702437415.0
188,gps_cams.mp4_frame1167.jpg,28.40073236,7702437415.0
189,gps_cams.mp4_frame1168.jpg,28.40073236,7702437415.0
190,gps_cams.mp4_frame1169.jpg,28.40073236,7702437415.0
191,gps_cams.mp4_frame117.jpg,28.40080661,77.02255331
192,gps_cams.mp4_frame1170.jpg,28.40073236,7702437415.0
193,gps_cams.mp4_frame1171.jpg,28.40073236,7702437415.0
194,gps_cams.mp4_frame1172.jpg,28.40073236,7702437415.0
195,gps_cams.mp4_frame1173.jpg,28.40073236,7702437415.0
196,gps_cams.mp4_frame1174.jpg,28.40073236,7702437415.0
197,gps_cams.mp4_frame1175.jpg,28.40073236,7702437415.0
198,gps_cams.mp4_frame1176.jpg,28.40073236,7702437415.0
199,gps_cams.mp4_frame1177.jpg,28.40073236,7702437415.0
200,gps_cams.mp4_frame1178.jpg,28.40073236,7702437415.0
201,gps_cams.mp4_frame1179.jpg,28.40073236,7702437415.0
202,gps_cams.mp4_frame118.jpg,28.40080661,77.02255331
203,gps_cams.mp4_frame1180.jpg,28.40073236,7702437415.0
204,gps_cams.mp4_frame1181.jpg,28.40073236,7702437415.0
205,gps_cams.mp4_frame1182.jpg,28.40073236,7702437415.0
206,gps_cams.mp4_frame1183.jpg,28.40073236,7702437415.0
207,gps_cams.mp4_frame1184.jpg,28.40073236,7702437415.0
208,gps_cams.mp4_frame1185.jpg,28.40073236,7702437415.0
209,gps_cams.mp4_frame1186.jpg,28.40073236,7702437415.0
210,gps_cams.mp4_frame1187.jpg,28.40073236,7702437415.0
211,gps_cams.mp4_frame1188.jpg,28.40073236,7702437415.0
212,gps_cams.mp4_frame1189.jpg,28.40073236,7702437415.0
213,gps_cams.mp4_frame119.jpg,28.40080661,77.02255331
214,gps_cams.mp4_frame1190.jpg,28.40073236,7702437415.0
215,gps_cams.mp4_frame1191.jpg,28.40073236,7702437415.0
216,gps_cams.mp4_frame1192.jpg,28.40073236,7702437415.0
217,gps_cams.mp4_frame1193.jpg,28.40073236,7702437415.0
218,gps_cams.mp4_frame1194.jpg,28.40073236,7702437415.0
219,gps_cams.mp4_frame1195.jpg,28.40073236,7702437415.0
220,gps_cams.mp4_frame1196.jpg,28.40073236,7702437415.0
221,gps_cams.mp4_frame1197.jpg,28.40073236,7702437415.0
222,gps_cams.mp4_frame1198.jpg,28.40073236,7702437415.0
223,gps_cams.mp4_frame1199.jpg,28.40073236,7702437415.0
224,gps_cams.mp4_frame12.jpg,28.40081896,77.02219674
225,gps_cams.mp4_frame120.jpg,28.40080661,77.02255331
226,gps_cams.mp4_frame1200.jpg,28.40073236,7702437415.0
227,gps_cams.mp4_frame1201.jpg,28.40073236,7702437415.0
228,gps_cams.mp4_frame1202.jpg,28.40073236,7702437415.0
229,gps_cams.mp4_frame1203.jpg,28.40073236,7702437415.0
230,gps_cams.mp4_frame1204.jpg,28.40073236,7702437415.0
231,gps_cams.mp4_frame1205.jpg,28.40073236,7702437415.0
232,gps_cams.mp4_frame1206.jpg,28.40073236,7702437415.0
233,gps_cams.mp4_frame1207.jpg,28.40073236,7702437415.0
234,gps_cams.mp4_frame1208.jpg,28.40073236,7702437415.0
235,gps_cams.mp4_frame1209.jpg,28.40073236,7702437415.0
236,gps_cams.mp4_frame121.jpg,28.40080661,77.02255331
237,gps_cams.mp4_frame1210.jpg,28.40073236,7702437415.0
238,gps_cams.mp4_frame1211.jpg,28.40073236,7702437415.0
239,gps_cams.mp4_frame1212.jpg,28.40073236,7702437415.0
240,gps_cams.mp4_frame1213.jpg,28.40073236,7702437415.0
241,gps_cams.mp4_frame1214.jpg,28.40073236,7702437415.0
242,gps_cams.mp4_frame1215.jpg,28.4007441,7702446569.0
243,gps_cams.mp4_frame1216.jpg,28.4007441,7702446569.0
244,gps_cams.mp4_frame1217.jpg,28.4007441,7702446569.0
245,gps_cams.mp4_frame1218.jpg,28.4007441,7702446569.0
246,gps_cams.mp4_frame1219.jpg,28.4007441,7702446569.0
247,gps_cams.mp4_frame122.jpg,28.40080661,77.02255331
248,gps_cams.mp4_frame1220.jpg,28.4007441,7702446569.0
249,gps_cams.mp4_frame1221.jpg,28.4007441,7702446569.0
250,gps_cams.mp4_frame1222.jpg,28.4007441,7702446569.0
251,gps_cams.mp4_frame1223.jpg,28.4007441,7702446569.0
252,gps_cams.mp4_frame1224.jpg,28.4007441,7702446569.0
253,gps_cams.mp4_frame1225.jpg,28.4007441,7702446569.0
254,gps_cams.mp4_frame1226.jpg,28.4007441,7702446569.0
255,gps_cams.mp4_frame1227.jpg,28.4007441,7702446569.0
256,gps_cams.mp4_frame1228.jpg,28.4007441,7702446569.0
257,gps_cams.mp4_frame1229.jpg,28.4007441,7702446569.0
258,gps_cams.mp4_frame123.jpg,28.40080661,77.02255331
259,gps_cams.mp4_frame1230.jpg,28.4007441,7702446569.0
260,gps_cams.mp4_frame1231.jpg,28.4007441,7702446569.0
261,gps_cams.mp4_frame1232.jpg,28.4007441,7702446569.0
262,gps_cams.mp4_frame1233.jpg,28.4007441,7702446569.0
263,gps_cams.mp4_frame1234.jpg,28.4007441,7702446569.0
264,gps_cams.mp4_frame1235.jpg,28.4007441,7702446569.0
265,gps_cams.mp4_frame1236.jpg,28.4007441,7702446569.0
266,gps_cams.mp4_frame1237.jpg,28.4007441,7702446569.0
267,gps_cams.mp4_frame1238.jpg,28.4007441,7702446569.0
268,gps_cams.mp4_frame1239.jpg,28.4007441,7702446569.0
269,gps_cams.mp4_frame124.jpg,28.40080661,77.02255331
270,gps_cams.mp4_frame1240.jpg,28.4007441,7702446569.0
271,gps_cams.mp4_frame1241.jpg,28.4007441,7702446569.0
272,gps_cams.mp4_frame1242.jpg,28.4007441,7702446569.0
273,gps_cams.mp4_frame1243.jpg,28.4007441,7702446569.0
274,gps_cams.mp4_frame1244.jpg,28.4007441,7702446569.0
275,gps_cams.mp4_frame1245.jpg,28.4007441,7702446569.0
276,gps_cams.mp4_frame1246.jpg,28.4007441,7702446569.0
277,gps_cams.mp4_frame1247.jpg,28.4007441,7702446569.0
278,gps_cams.mp4_frame1248.jpg,28.4007441,7702446569.0
279,gps_cams.mp4_frame1249.jpg,28.4007441,7702446569.0
280,gps_cams.mp4_frame125.jpg,28.40080661,77.02255331
281,gps_cams.mp4_frame1250.jpg,28.4007441,7702446569.0
282,gps_cams.mp4_frame1251.jpg,28.4007441,7702446569.0
283,gps_cams.mp4_frame1252.jpg,28.4007441,7702446569.0
284,gps_cams.mp4_frame1253.jpg,28.4007441,7702446569.0
285,gps_cams.mp4_frame1254.jpg,28.4007441,7702446569.0
286,gps_cams.mp4_frame1255.jpg,28.4007441,7702446569.0
287,gps_cams.mp4_frame1256.jpg,28.4007441,7702446569.0
288,gps_cams.mp4_frame1257.jpg,28.4007441,7702446569.0
289,gps_cams.mp4_frame1258.jpg,28.4007441,7702446569.0
290,gps_cams.mp4_frame1259.jpg,28.4007441,7702446569.0
291,gps_cams.mp4_frame126.jpg,28.40080661,77.02255331
292,gps_cams.mp4_frame1260.jpg,28.4007441,7702446569.0
293,gps_cams.mp4_frame1261.jpg,28.4007441,7702446569.0
294,gps_cams.mp4_frame1262.jpg,28.4007441,7702446569.0
295,gps_cams.mp4_frame1263.jpg,28.4007441,7702446569.0
296,gps_cams.mp4_frame1264.jpg,28.4007441,7702446569.0
297,gps_cams.mp4_frame1265.jpg,28.4007441,7702446569.0
298,gps_cams.mp4_frame1266.jpg,28.4007441,7702446569.0
299,gps_cams.mp4_frame1267.jpg,28.4007441,7702446569.0
300,gps_cams.mp4_frame1268.jpg,28.4007441,7702446569.0
301,gps_cams.mp4_frame1269.jpg,28.4007441,7702446569.0
302,gps_cams.mp4_frame127.jpg,28.40080661,77.02255331
303,gps_cams.mp4_frame1270.jpg,28.4007441,7702446569.0
304,gps_cams.mp4_frame1271.jpg,28.4007441,7702446569.0
305,gps_cams.mp4_frame1272.jpg,28.4007441,7702446569.0
306,gps_cams.mp4_frame1273.jpg,28.4007441,7702446569.0
307,gps_cams.mp4_frame1274.jpg,28.4007441,7702446569.0
308,gps_cams.mp4_frame1275.jpg,28.4007441,7702446569.0
309,gps_cams.mp4_frame1276.jpg,28.4007624,77.02456095
310,gps_cams.mp4_frame1277.jpg,28.4007624,77.02456095
311,gps_cams.mp4_frame1278.jpg,28.4007624,77.02456095
312,gps_cams.mp4_frame1279.jpg,28.4007624,77.02456095
313,gps_cams.mp4_frame128.jpg,28.40080661,77.02255331
314,gps_cams.mp4_frame1280.jpg,28.4007624,77.02456095
315,gps_cams.mp4_frame1281.jpg,28.4007624,77.02456095
316,gps_cams.mp4_frame1282.jpg,28.4007624,77.02456095
317,gps_cams.mp4_frame1283.jpg,28.4007624,77.02456095
318,gps_cams.mp4_frame1284.jpg,28.4007624,77.02456095
319,gps_cams.mp4_frame1285.jpg,28.4007624,77.02456095
320,gps_cams.mp4_frame1286.jpg,28.4007624,77.02456095
321,gps_cams.mp4_frame1287.jpg,28.4007624,77.02456095
322,gps_cams.mp4_frame1288.jpg,28.4007624,77.02456095
323,gps_cams.mp4_frame1289.jpg,28.4007624,77.02456095
324,gps_cams.mp4_frame129.jpg,28.40080661,77.02255331
325,gps_cams.mp4_frame1290.jpg,28.4007624,77.02456095
326,gps_cams.mp4_frame1291.jpg,28.4007624,77.02456095
327,gps_cams.mp4_frame1292.jpg,28.4007624,77.02456095
328,gps_cams.mp4_frame1293.jpg,28.4007624,77.02456095
329,gps_cams.mp4_frame1294.jpg,28.4007624,77.02456095
330,gps_cams.mp4_frame1295.jpg,28.4007624,77.02456095
331,gps_cams.mp4_frame1296.jpg,28.4007624,77.02456095
332,gps_cams.mp4_frame1297.jpg,28.4007624,77.02456095
333,gps_cams.mp4_frame1298.jpg,28.4007624,77.02456095
334,gps_cams.mp4_frame1299.jpg,28.4007624,77.02456095
335,gps_cams.mp4_frame13.jpg,28.40081896,77.02219674
336,gps_cams.mp4_frame130.jpg,28.40080661,7702255331.0
337,gps_cams.mp4_frame1300.jpg,28.4007624,77.02456095
338,gps_cams.mp4_frame1301.jpg,28.4007624,77.02456095
339,gps_cams.mp4_frame1302.jpg,28.4007624,77.02456095
340,gps_cams.mp4_frame1303.jpg,28.4007624,77.02456095
341,gps_cams.mp4_frame1304.jpg,28.4007624,77.02456095
342,gps_cams.mp4_frame1305.jpg,28.4007624,77.02456095
343,gps_cams.mp4_frame1306.jpg,28.4007624,77.02456095
344,gps_cams.mp4_frame1307.jpg,28.4007624,77.02456095
345,gps_cams.mp4_frame1308.jpg,28.4007624,77.02456095
346,gps_cams.mp4_frame1309.jpg,28.4007624,77.02456095
347,gps_cams.mp4_frame131.jpg,28.40080661,77.02255331
348,gps_cams.mp4_frame1310.jpg,28.4007624,77.02456095
349,gps_cams.mp4_frame1311.jpg,28.4007624,77.02456095
350,gps_cams.mp4_frame1312.jpg,28.4007624,77.02456095
351,gps_cams.mp4_frame1313.jpg,28.4007624,77.02456095
352,gps_cams.mp4_frame1314.jpg,28.4007624,77.02456095
353,gps_cams.mp4_frame1315.jpg,28.4007624,77.02456095
354,gps_cams.mp4_frame1316.jpg,28.4007624,77.02456095
355,gps_cams.mp4_frame1317.jpg,28.4007624,77.02456095
356,gps_cams.mp4_frame1318.jpg,28.4007624,77.02456095
357,gps_cams.mp4_frame1319.jpg,28.4007624,77.02456095
358,gps_cams.mp4_frame132.jpg,28.40080661,77.02255331
359,gps_cams.mp4_frame1320.jpg,28.4007624,77.02456095
360,gps_cams.mp4_frame1321.jpg,28.4007624,77.02456095
361,gps_cams.mp4_frame1322.jpg,28.4007624,77.02456095
362,gps_cams.mp4_frame1323.jpg,28.4007624,77.02456095
363,gps_cams.mp4_frame1324.jpg,28.4007624,77.02456095
364,gps_cams.mp4_frame1325.jpg,28.4007624,77.02456095
365,gps_cams.mp4_frame1326.jpg,28.4007624,77.02456095
366,gps_cams.mp4_frame1327.jpg,28.4007624,77.02456095
367,gps_cams.mp4_frame1328.jpg,28.4007624,77.02456095
368,gps_cams.mp4_frame1329.jpg,28.4007624,77.02456095
369,gps_cams.mp4_frame133.jpg,28.40080661,77.02255331
370,gps_cams.mp4_frame1330.jpg,28.4007624,77.02456095
371,gps_cams.mp4_frame1331.jpg,28.4007624,77.02456095
372,gps_cams.mp4_frame1332.jpg,28.4007624,77.02456095
373,gps_cams.mp4_frame1333.jpg,28.4007624,77.02456095
374,gps_cams.mp4_frame1334.jpg,28.4007624,77.02456095
375,gps_cams.mp4_frame1335.jpg,28.40076555,77.02466349
376,gps_cams.mp4_frame1336.jpg,28.40076555,77.02466349
377,gps_cams.mp4_frame1337.jpg,28.40076555,7702466349.0
378,gps_cams.mp4_frame1338.jpg,28.40076555,7702466349.0
379,gps_cams.mp4_frame1339.jpg,28.40076555,7702466349.0
380,gps_cams.mp4_frame134.jpg,28.40080661,77.02255331
381,gps_cams.mp4_frame1340.jpg,28.40076555,7702466349.0
382,gps_cams.mp4_frame1341.jpg,28.40076555,7702466349.0
383,gps_cams.mp4_frame1342.jpg,28.40076555,7702466349.0
384,gps_cams.mp4_frame1343.jpg,28.40076555,7702466349.0
385,gps_cams.mp4_frame1344.jpg,28.40076555,7702466349.0
386,gps_cams.mp4_frame1345.jpg,28.40076555,7702466349.0
387,gps_cams.mp4_frame1346.jpg,28.40076555,7702466349.0
388,gps_cams.mp4_frame1347.jpg,28.40076555,7702466349.0
389,gps_cams.mp4_frame1348.jpg,28.40076555,7702466349.0
390,gps_cams.mp4_frame1349.jpg,28.40076555,7702466349.0
391,gps_cams.mp4_frame135.jpg,28.40080661,77.02255331
392,gps_cams.mp4_frame1350.jpg,28.40076555,7702466349.0
393,gps_cams.mp4_frame1351.jpg,28.40076555,7702466349.0
394,gps_cams.mp4_frame1352.jpg,28.40076555,7702466349.0
395,gps_cams.mp4_frame1353.jpg,28.40076555,7702466349.0
396,gps_cams.mp4_frame1354.jpg,28.40076555,7702466349.0
397,gps_cams.mp4_frame1355.jpg,28.40076555,77.02466349
398,gps_cams.mp4_frame1356.jpg,28.40076555,7702466349.0
399,gps_cams.mp4_frame1357.jpg,28.40076555,77.02466349
400,gps_cams.mp4_frame1358.jpg,28.40076555,7702466349.0
401,gps_cams.mp4_frame1359.jpg,28.40076555,7702466349.0
402,gps_cams.mp4_frame136.jpg,28.40080661,77.02255331
403,gps_cams.mp4_frame1360.jpg,28.40076555,7702466349.0
404,gps_cams.mp4_frame1361.jpg,28.40076555,7702466349.0
405,gps_cams.mp4_frame1362.jpg,28.40076555,7702466349.0
406,gps_cams.mp4_frame1363.jpg,28.40076555,7702466349.0
407,gps_cams.mp4_frame1364.jpg,28.40076555,7702466349.0
408,gps_cams.mp4_frame1365.jpg,28.40076555,7702466349.0
409,gps_cams.mp4_frame1366.jpg,28.40076555,7702466349.0
410,gps_cams.mp4_frame1367.jpg,28.40076555,77.02466349
411,gps_cams.mp4_frame1368.jpg,28.40076555,7702466349.0
412,gps_cams.mp4_frame1369.jpg,28.40076555,7702466349.0
413,gps_cams.mp4_frame137.jpg,28.40080661,77.02255331
414,gps_cams.mp4_frame1370.jpg,28.40076555,7702466349.0
415,gps_cams.mp4_frame1371.jpg,28.40076555,7702466349.0
416,gps_cams.mp4_frame1372.jpg,28.40076555,7702466349.0
